,Alletra Diamond Grand Hotel,ProLiant Towers,Aruba Luxury Lodge,InfoSight Boutique Hotel,Primera Grand,dHCI Executive Boutique Hotel,ProLiant Haven,Apollo Executive Beach Resort,Aruba Lodge,Alletra Haven,dHCI Platinum Beach Resort,GreenLake Platinum Heritage Inn,Pointnext Signature Residences & Suites,ProLiant Place,Synergy Golden Grand Hotel,Alletra Resort,GreenLake Digital Business Suites,Apollo Resort & Spa,Nimble Inn,Ezmeral Grand Hotel,Alletra Boutique Hotel,Simplivity Golden Plaza Hotel,Cray Villas,Apollo Diamond Suites,Apollo Towers
2025-05-11,75.80817551279036,69.69708125289657,69.94367473504522,76.67877930294719,72.65415081739121,72.46888944582153,72.36559981145598,71.69684237409948,70.60109014332254,73.11924750564386,70.79519071545084,71.30742451482344,71.4326658080114,73.02607471288255,71.93756506610357,73.4592185463114,72.82099257797313,69.8113023889673,74.60685542228772,74.57816147141135,74.17491362978038,70.32711278402954,74.56413541959641,73.67231187875963,72.61883652017009
2025-05-12,66.21853807444343,61.17090974785779,60.1498273258457,65.3266571042178,61.67365371919865,63.40752664696067,60.44563830668703,62.80124507627122,60.7614902550936,62.65383503301446,59.480856412382686,62.39329369250481,61.32778046989748,64.20148836081881,63.42706344055055,62.82597913665898,62.07871357244665,60.39026676537734,65.06226971328059,64.21740912602488,63.83610833943339,59.98123768242738,65.52260352387259,63.500684167543774,63.084583259316666
2025-05-13,65.13108337778404,60.79787170284745,61.70318323932487,66.57565228531087,61.08937795463363,63.97985811272276,61.479193852641096,63.970017033564005,60.42672300849749,63.84768893295652,59.76168948190581,63.31450083634317,61.57668391315244,63.80877088935131,62.25750064929287,63.46162864818716,63.45018648200787,60.69625203257,66.28192728003194,62.462978302309864,63.898596813502195,61.87359380858046,65.25785772435526,62.76446614389292,63.0649806600976
2025-05-14,64.98657095226096,61.76842170607983,61.21919488208509,65.90522356435798,60.81355054711353,63.530236029120765,60.9093830482812,64.61117266647477,60.30922326704891,62.75189790519334,59.56640172315187,63.144586361699616,61.865096758508045,65.87366461833383,61.86422410944074,62.88512151380836,62.43393279611139,59.565933274285,67.43840651558243,62.49907812608473,63.83496740327164,62.632589196755575,65.3470051333722,62.80882861259257,63.20554470994894
2025-05-15,65.07065683295525,64.15309090122989,62.78043693162763,64.8109880812325,60.65756216892526,63.06744631509722,61.74935589162113,64.09728486761757,62.198542956471954,64.13077069692613,59.67043874689374,63.82068244061437,62.35006776520183,66.65143628511639,61.582023695452285,62.861529100094856,63.69855905662415,61.095931505685485,67.14266202147749,62.41754707890607,64.4554543114332,62.655065999969956,67.37255118829273,63.45531363905686,65.21134731081817
2025-05-16,65.9139885161901,64.33358731469654,63.104166075849875,65.13915850709328,62.773660101776194,62.756423362432464,61.95164482761216,63.47142345476348,61.284929988716506,62.59212334316943,61.19757593320997,61.976499117769684,62.45193256355816,66.21281119774214,61.64102892313962,62.9951429953682,63.11317395318934,62.32771668557797,67.4389033897155,64.19093502228506,63.036892017455884,61.21925407646781,66.84831017072219,64.12176584030438,64.897527328172
2025-05-17,75.17732681556764,74.93505622928629,72.36815832850311,76.4628875047744,72.64227181798776,73.85797555411295,71.1568816029239,73.2994631102936,72.8291061947086,72.90332797883208,71.34579783939698,73.18051103710796,73.2839032802633,75.79581403470706,73.11313442742353,72.91205348082208,74.27924743856886,71.60645645232023,76.5625849525437,74.40499722138946,71.87943125468229,71.71300471080478,77.03236620555055,74.1941445082457,73.73098922852353
2025-05-18,76.19074185910281,73.51227791188184,71.74832318298884,77.37662654549867,72.68281907285466,73.37729364586804,72.05279845610939,75.34770410616169,73.59129237277426,72.68536136885427,73.05516436986677,71.46257888935227,72.87322035765578,75.21818511977042,73.92346790859705,76.22146832629545,73.50841802669692,71.1246312340603,77.04734457557674,75.25187398084678,73.66868810956883,71.61941734142741,75.33109950161517,74.52556425416341,73.92937290715449
2025-05-19,68.08413204231894,65.52518819654534,62.02654472187164,67.20629599161221,62.5152427429313,64.72609612264215,60.424360313020856,66.5797249271645,64.05007755523322,62.49384940444841,62.521820086842986,62.601606357331335,62.503233524732494,67.0904379265278,65.34073588065401,65.68424885127234,64.3990541308496,62.381196548112456,67.2018603342855,66.09737031952012,64.0825624407072,61.19892416520294,66.8170416124805,64.37407658290161,65.43430943114024
2025-05-20,68.23770213025705,65.0225462029137,63.559738499091154,69.66096622610176,63.48281361143355,65.73143817097834,61.69054386073192,67.73346613254616,63.8641838084247,64.2298038944753,63.54118416190282,63.744521476806966,62.53679087414486,67.05128655918713,64.13174827393048,66.1484444791531,67.20119950349957,62.931189513688366,67.99337132188745,65.62024312863348,64.87426441789702,63.0692562267798,67.38174640993353,63.99717348014193,66.06460758418085
2025-05-21,68.5169098389226,65.5969473526772,62.94517408172847,69.97489229693903,64.61126100181036,65.8217329560661,61.412344859864334,68.21008139601474,64.02761465740761,64.16221927154434,63.77887000380971,64.30503706033888,62.86938032763095,69.06250268253578,64.3194620027915,65.54658694356972,66.83208566039085,61.98165416269932,68.61461842162964,66.52841925766272,65.38845675048124,64.13434189735162,68.0317511705443,64.6555052767038,66.12263966451147
2025-05-22,68.23908194042002,67.86039033631732,64.29489287099088,69.51060750025813,64.89921452331966,65.97810049811973,62.79047154125908,67.50051346487622,66.40339011593032,66.88900526306087,63.896987012511005,66.38579202227304,63.761625204830075,69.6209605881805,65.28752723882096,65.8442113186344,67.96567495033787,64.01634261315002,67.96019174081415,66.72715348660346,66.65452257165046,64.86748022472844,70.13481101336826,65.90992978385665,67.64496822553254
2025-05-23,68.50080632954692,68.43528652152183,64.550329240925,70.0918390418348,66.51899488107728,66.27597041500596,63.92380562920762,66.78525465597588,66.03656612078751,66.56750188127963,65.25952062687821,66.32954569394079,64.62674361176504,69.1527763021262,66.70765885127778,66.49271826847632,67.00550415158884,66.16467295473738,68.43255117122642,68.4250649903833,66.24681789999937,64.40773062415418,69.5168829921536,66.98290137903082,67.16278345485992
2025-05-24,77.5416562625319,79.69895089422357,74.21101244468524,81.33676733193751,75.7964708756809,77.90576347982285,74.41533500693853,76.65712021505801,78.00215400102086,77.5593255458338,75.51644748520364,79.03136378259805,76.50046394119215,79.0542623259079,78.99059282872506,76.85530857424573,78.1136354419358,76.52955442420435,78.39514534320185,78.641260911126,76.46150347687163,75.9303306337095,79.90952669084102,77.29802284389469,76.58621915733511
2025-05-25,78.80203052111416,78.70878474308121,74.60296593630181,81.92758933308399,76.04774886943743,77.85598846510612,76.68259478990807,78.79855939367638,79.01929513114753,77.42601935143318,77.88412799807632,77.90814364073745,77.29299654352329,78.98421600221145,79.88438198315221,80.52471668909754,77.72290818621637,76.9880186671817,80.13677716859083,79.81265551508,79.57066484090849,76.79682726963883,78.83316419828705,77.91987672635774,77.89397858821798
2025-05-26,71.05049027482252,70.63811880418876,66.30996557761173,71.32854109171093,67.01923648063791,69.54819354958569,66.13242291772978,70.11264869190403,69.68996654918521,67.04892689895792,68.37889789255911,68.65556945853201,68.13403541024894,71.27070632522242,71.06498764245795,70.56602573547622,69.10590733880755,68.94018492613179,71.50276843461137,71.16365033185552,70.72023131033596,67.27361840067823,70.97204869857974,68.27138280411248,70.33190344551161
2025-05-27,71.28434754929219,69.73334469642293,69.25120538287638,73.43734673810594,69.30443814937342,70.80628614159939,67.93597747392454,71.41791145630769,69.81451320092698,68.7954667864079,70.26468903740592,68.95729242607678,69.20215293784015,71.46256944369074,69.81997655757628,72.13018085281404,72.15367008861543,70.11078307207467,73.09939319508074,71.0123648926544,71.44914038465114,69.99876682305398,71.71742629786533,68.56729742852474,71.21344898115936
2025-05-28,71.41076899146951,70.11105975884058,69.66351772542883,73.6746254242986,71.00367828824102,71.04370474445024,67.71590662385127,72.29158840015394,70.39534913877962,69.21795219895523,70.74783306063821,68.99763385113438,70.22390547819619,73.74160645129876,70.24999835226511,73.0336308517358,71.78744305415178,69.92200720612342,74.07705355032326,71.85534072546588,71.38975983423094,71.7776348356672,72.00511985078762,69.87553503618597,70.98332671280727
2025-05-29,71.20937357965563,72.78399695043274,71.62068231356965,73.49216992988177,70.86318233380206,71.25469327171707,69.01417322163219,72.30808006799812,73.16966501095786,72.86037457067826,70.4861226808263,71.3327613156941,71.38295228694605,74.9215128210088,71.30504820594324,74.6286520147634,73.02795765614053,72.84207281389943,73.55288829032983,71.75463937158932,72.12707293776161,72.86914271050408,73.70568519026885,71.62976199809275,72.3058236119939
2025-05-30,72.20069244133097,74.30610943140321,72.3039755409262,74.63672601119008,71.69057537300398,71.58252880023667,70.31719930384,72.49101739348247,73.06623168381805,73.59254900278103,71.30380336867061,72.17396327656907,72.15641560453317,75.49455266526444,72.21701099822906,75.65680115527182,72.56462567358707,75.6915032328829,74.17209540009904,73.30393394771193,71.62231563165379,72.24910585027911,73.29295206174397,73.14024062868936,72.20410114155153
2025-05-31,82.53790890299813,86.56953172061807,82.45180332503062,86.50637577293678,80.7403223917371,83.31108154090512,81.39434560146998,83.09563335687434,85.18401039000712,85.4902124884248,81.40759885625738,85.9038563773734,83.75227050131973,86.53158869550535,83.52440097088277,85.23738021138527,84.4223331833561,86.18538944738452,84.35729648222713,83.76697026976525,82.13907741307716,83.17159488373309,84.67479378762279,84.04979073709481,82.45973239048675
2025-06-01,85.04425568060202,86.1176804713925,83.38479752926399,87.53510005331235,81.72257791019084,83.48047303346507,84.50732467144701,85.52693804744243,86.37711614235977,85.98984020635261,84.2419683001668,85.49740816180314,84.25671241274398,87.19425434225792,83.70536188864487,87.41300675073272,84.54059155866554,86.03568895488175,86.27256188044223,85.43544177211069,85.62860162348859,83.34793636775329,84.85644476770548,85.51867695653858,84.41473078816125
2025-06-02,77.8131641804762,77.95676756642955,75.45422991347738,77.04233527404227,73.94482649104363,75.47979263188877,74.71902498852728,76.6809864939383,77.32255765990708,75.98847531207778,75.59069758223166,76.56449687411046,74.87716018558896,79.53253807190055,75.16192472878737,76.06920033940636,75.79623130501354,76.82975602516989,77.61331079611654,77.10744545144186,76.97437363754476,73.47252338184914,77.71768141354323,76.75860999637904,76.76948096937831
2025-06-03,77.65229237228695,76.56730419877016,78.36114822824649,78.94254596187567,77.1905216032391,77.04365238043393,76.92118299144693,77.61792906600296,77.69515145209752,77.88246423856681,78.25657418216113,76.96166860617838,75.7505271274778,79.23816562535592,75.19215806658659,76.94547866653936,78.18355369847117,76.6967250926179,78.94735513841921,76.76705598438801,77.72478157945488,76.40702309674683,78.22401258415678,77.55122761253776,76.89923639836186
2025-06-04,76.8909695724353,76.43212880086668,78.35020728885664,78.78911094096111,79.11163345713462,77.51167600164666,76.69286559124015,78.16104674624721,78.21846400447512,78.18286364009103,79.10587913631682,76.98604679620017,76.51369124080415,80.88296801737765,77.0583913712372,77.84834041784788,77.16856635457764,75.4213677303291,79.48796545245273,76.96907599650096,77.68832505899982,78.82066553055068,77.59233328957215,78.62002409444361,75.86715925649916
2025-06-05,75.95478964148076,78.746847882846,79.69559977344835,78.1833944998751,78.66568701267614,77.86447045691267,77.74118397874989,77.89471321567669,80.41398517957859,81.3606754411986,78.73406643179119,79.06400803402224,77.30969975095722,81.53639899843674,78.64525887608296,79.67876078063733,78.27337808519593,77.63166122049803,78.40959527375564,76.1849511842573,78.51706321821784,80.56790362123502,78.38443435692196,79.42399721364193,76.95496343658752
2025-06-06,76.70392789494738,79.98164899167091,79.73415388371878,78.96565876787824,79.15985707654913,78.26146160154372,78.75339813574128,77.61604966706606,79.25558536106608,81.28277306644898,79.05996577559115,79.1815731491177,77.66189024743943,81.58890242970108,78.74818068271622,80.7747091048061,78.1847481747361,80.13421215339417,78.35853609721156,77.43136281808111,78.00012698573285,80.21437911045383,77.55308822136355,79.67890355991574,77.27093834898545
2025-06-07,87.13010509215711,91.85449755321744,89.13106060921527,90.56374431091412,88.0336438387041,89.95816710147253,89.5770290627149,87.37457901649418,90.14346953406016,92.14008833316484,88.33700598452718,91.7201257987919,88.86328423063334,91.80090101974463,88.43619725735701,90.24625143146905,90.4249831440217,90.5751124926547,87.78497733036953,88.0803264611956,88.15912107212762,90.83275569394715,88.91293466445205,89.5425561517726,88.13364375485098
2025-06-08,89.66785570645388,90.86252693215168,88.98866898920654,91.40744160577104,88.67760889101679,89.8890716411024,92.40868205888063,88.67360035423062,90.27902759636808,91.54791618766609,89.96849221986724,90.02493367373303,89.04401480849396,91.19202111263026,87.2134510667065,92.42205237106948,90.40148444039612,90.59038787662092,89.02932062712233,90.1748175405895,90.93155935874813,90.23420892490603,89.02013121313392,90.47426811073123,90.35549426572096
2025-06-09,82.22245236639128,82.13037014909675,79.59100497866285,80.7920767879908,79.99008916834117,81.32430580302251,82.20858203663954,78.84519438123172,80.50125983885839,80.5514385281775,79.77533690532525,80.2384355650649,79.38264563939236,82.07647913788537,78.15662133437499,81.36717298582553,80.92143574328429,81.62379291897558,80.1025104022297,82.15229823659979,81.51744613530394,79.37080304197299,81.49078874753717,81.64482959922842,82.53053754593103
2025-06-10,81.7627359452452,80.2691962744215,80.94310976268366,82.56932485040346,81.82575444094772,81.98836481744783,83.84447130859752,79.444983887154,80.40939293534234,81.62709737748176,80.84300625518387,80.5098256222645,79.9597826177769,80.67411238249947,78.41690080228511,82.61976860092747,82.41963450995534,81.54343847478337,81.82710547559289,81.80497559115875,81.87293116795064,81.3524357987035,81.52117071273645,82.59430970372175,82.37766351697417
2025-06-11,80.87730500026551,79.75770557557415,79.86039516649285,82.17742988173508,82.48273053712013,81.39129957268995,82.9731118277176,80.4789384166484,80.56946292880045,81.33840665259953,80.50371470445424,80.95401542318724,80.4010140463852,81.94248077681745,80.5704881516394,83.54459996943623,80.87754987151585,79.85058707875311,83.36434921931173,81.73250964552135,81.92479130212826,82.99985169709154,80.8179538301569,83.83885927197203,81.32157796810614
2025-06-12,79.9949191162606,81.68644136784273,81.06652219537364,81.09037170029612,81.60157967101455,80.80346023200094,83.40780063469717,81.24593670537203,82.4609816057123,84.22282498157661,79.70722754188012,83.48547662244329,80.90374008418594,82.88953516793005,81.98540900571956,84.78090189358488,81.91592125009987,81.0830284039712,83.46932150306944,80.53061988700996,82.99695112782085,84.2296062515544,82.1497447516696,84.77312786384465,82.59423555013147
2025-06-13,80.6656697317135,82.49671272818188,81.86889437654207,81.10057045167842,82.53940793083736,80.62506622721843,83.88366124782716,81.980416525348,81.172333523556,84.1882670856651,80.33784723452602,83.63919428278182,81.05092200417995,83.4650915278402,81.55567260795942,84.86545671332746,81.83362315728203,82.2960883576863,84.22310772474431,81.24654268549146,82.34804959523501,83.60763809800754,82.09598668427826,85.1092184793078,82.86579623241794
2025-06-14,90.58361262413018,94.06094019080665,92.40666191453053,91.74460686330656,92.0291877206478,92.15117943040102,94.21501529708036,92.2673109261197,92.220936164097,95.33892410211583,90.23348733481785,95.69434181099072,92.11187493761996,93.97776822214645,90.8571044266203,93.4199693716461,93.69755909218735,91.61955190868203,93.71751916933198,91.19862879028605,91.71468947156583,94.13376206983662,93.78552258614323,94.92419487908325,93.08753956129287
2025-06-15,92.27941570943372,93.0947586544601,93.10488359499027,91.70300249302309,92.59735721513088,92.13797002269219,96.5279345848113,93.4991518272362,92.73836880871697,95.02910059449476,92.3105109074685,93.2003409763027,92.08086544855371,93.31135735975525,89.71052253705378,95.14952908082246,92.88746936282382,91.0840739234225,94.3438779017601,92.46208307390592,93.246461728348,93.44925914033692,93.37672364970999,95.50693941421864,94.2030050305255
2025-06-16,84.16899067115897,84.74546698893525,83.84259516276141,80.544126046501,82.90866263950724,83.59256809520018,85.7266130790932,83.20919893077556,83.28218115256568,83.9783781877312,82.17707521724282,82.53554743066961,81.96011020402422,83.96420257213808,80.95631702480918,84.03380780980038,82.68870856518518,82.14316660822863,84.4633282731528,83.70769703212856,82.67808201725114,82.27818350243368,84.7428329484177,85.91409201821007,85.3790582403688
2025-06-17,83.72888277950955,83.3161380905776,84.65896448300101,82.26298372934843,83.4417733978477,84.07031689788232,86.65098645084333,83.21444814649286,83.14493434450878,84.49663802215399,83.0587962392328,81.91610188303562,81.7381189801321,82.37692814903689,81.19374872541937,85.16543805449847,84.08654122135297,82.28135355092796,85.23267254594992,83.04774915514491,82.38240953268513,83.56965099287854,83.77108607021883,85.7825449999591,84.83116293820906
2025-06-18,83.56238398419534,82.81855722159929,82.66356350645749,82.23194329886073,83.40069066956084,83.09527251713843,84.94752288256602,83.62888660847652,82.79964687052784,83.29938091449138,82.54122222449587,81.42380132278166,81.11395082632768,83.49684216869673,82.71938393259734,85.53013285294011,83.14259589616961,80.52989106682999,85.8935942230754,83.21148484738195,82.27995369272132,84.18267975836648,82.68606143260453,85.92162296272814,83.91810951892823
2025-06-19,83.52953963924836,84.08937454485543,82.82536788083856,81.69488478670687,82.75739225830472,82.08113715354473,84.4474368913197,83.70136926082995,83.92161788214717,85.32644706559765,81.63284548973422,83.06700559550903,80.49955225063687,84.10431658034318,83.22848600341501,85.79704675752126,84.95443072125194,81.24547453641637,85.06843686656953,82.5569632080462,83.36261305027024,84.28794385710503,84.17509742330371,86.01371040831333,85.27622424369727
2025-06-20,84.45778574349734,83.7746912928815,82.50800069752763,82.17820699250905,84.29630805254527,81.56730522775992,83.97385693655431,83.61362348879805,81.9250262665125,84.8569308064396,82.0163649018869,82.69019543825948,79.72578188955315,83.97119796955803,82.2784183052022,84.88471041843073,85.11019929025088,81.72128187863262,84.74895216190588,83.6537164624492,82.61365192393063,82.78103702778503,84.27982591525523,85.83710199795391,84.99931517057892
2025-06-21,93.7476530330657,94.28276027291358,91.84220939925537,93.0335000103862,93.79604631780745,92.88646698653622,93.51890421717623,93.01940019894084,92.5319333776986,96.04775262781723,91.3102497254791,94.8854249012212,90.23432428815885,93.51400439665585,91.82056989392999,92.77187935740417,96.36826044597433,90.5257322972773,93.19020620127331,93.45993347803478,91.83567399849099,92.86462723403399,95.68684699886097,95.28423422023978,94.03820224265033
2025-06-22,94.28081005001167,92.77492710763292,91.38867469300415,92.87598296283818,93.34338699026432,92.73574720467681,95.4105676543,93.46537669442694,92.83398295437598,95.93231747541029,92.49700954523246,93.17017797148382,90.07375120274766,91.96577697045092,91.3949211373948,94.18699283139065,94.43089432871741,89.96223902162461,93.14603025088346,94.0907318202064,93.49414701325159,92.15091058214558,94.62493956373086,95.39785552647608,93.9414771348831
2025-06-23,85.12835286568114,84.39748058322496,81.3400346563739,81.29784746500798,82.10839520652027,84.04302516640401,84.63820531305858,82.58372848371624,83.20293443229691,84.7735020293685,81.57808637333065,83.41557683602538,80.20716463000154,82.12556116370163,83.15487747166918,82.86191578553307,83.21354519659003,81.39719554335773,83.25875909300211,84.60561138066193,83.51518243590986,81.17555463238172,85.43511994096426,85.16029086519917,84.54592019228771
2025-06-24,84.15397837487794,83.03331102747973,82.01763353798677,82.36726645130585,81.57419286345552,84.32868981354746,85.89839325869023,82.15762988951742,82.80842396525358,84.64005809885549,82.20059193461631,83.13748866940932,80.53158752306084,80.43684417455462,83.23386172431165,83.7217779279672,84.08561035975268,82.00046494051779,84.63000132738355,83.50718436667684,84.05535022435285,82.71502402819794,84.3559217735675,84.36672684521751,84.19164292734997
2025-06-25,83.80631919501508,82.25069232132391,80.52327576352809,81.57282705154691,81.53733513288628,83.12665955123244,84.50120673971,82.2127309064285,82.17889494479616,82.41075259878684,82.0176276582557,82.0367290259332,80.617705951414,81.59368234784456,84.07766735668176,83.92022614628915,82.98124959527215,80.5744990197918,86.11551289670831,83.58480732858344,84.51226056495477,83.58495423555429,83.46162752658063,84.05536390751867,83.71128637619425
2025-06-26,83.5094391680675,82.83562948581499,81.48488959190999,80.32836897566327,81.6215518748921,81.86366004806544,83.94638588804754,82.00440271020933,83.14757391732108,83.47604126521612,81.64673625719165,82.37788499434811,80.71087184446493,82.16132541046548,83.92964378593413,84.4921015587164,84.59903696206624,81.52709250111181,85.88909629143939,82.90991411748155,85.46155494821272,83.99524496558259,84.92854339488848,83.98787897394321,85.06343156301956
2025-06-27,83.89083936711062,81.84213170722342,81.8316175856948,80.36056548696367,83.66288859376597,81.072029560825,82.9630270258718,81.86210456809803,81.21570493754099,82.53476722034361,82.21733669207141,80.73495482478756,80.46046028308854,81.98632624274573,82.69851098346344,84.49304704422593,84.32623863886957,82.38251748957092,85.73277911358132,83.72546370775137,83.92997226490498,82.8180767670859,84.46402203426948,83.81272717202306,84.1443422363694
2025-06-28,92.64274975043843,92.20067713126065,91.4851634254849,91.17215923729461,92.77584704738624,92.08214895268475,91.77223957176813,91.59626749967373,92.03384919378172,93.86884543620693,91.08798258743175,92.3770117965187,91.17798979400445,91.7971737836219,92.12655485121897,93.51773613068592,95.13438260906537,91.83345452156297,94.0179365351612,92.95952300207577,92.19444651464619,93.09056660003135,94.9957933852213,93.2416579006954,92.35537861287295
2025-06-29,93.16516889474603,91.25937232144048,91.13539880770456,91.38818368317901,91.27153864392156,91.63438440856399,93.109629785492,92.72417085880681,92.54786412241057,94.32016382392868,91.49618878172775,90.9887503106627,90.90459603368559,91.05473890676244,91.23448623881441,95.56320519418593,93.10537621743916,92.00650111761072,93.76740046976305,93.03906069949578,93.24406603220731,92.21042140753269,93.41123903742667,93.29848231366151,91.8940727874674
2025-06-30,84.73923463017053,83.85204040139132,81.2558188119751,80.4410886103679,79.2116057196306,82.74626078199387,82.27298575377075,82.60712997108232,83.0705815608465,83.8384905743148,80.00999883940062,82.07001005341758,80.73057063768547,82.41945115077598,81.9714542905482,83.8257366432712,82.25487473377339,83.87610196970387,83.79103255724293,83.38663780127997,83.1898475260557,80.65348929734583,84.5307978770279,83.14961884470003,82.81077658193408
2025-07-01,84.84537647655155,83.30165300179368,82.30110486730939,82.14434167026202,78.82433656416386,83.0197001282088,83.96391142971272,82.68408963089317,82.86066321313318,84.27818435484079,80.70743579420044,82.60345413260774,80.74013109334894,81.87175734051645,80.94127267538329,83.34023946116122,83.59851056938965,84.29752537985922,85.146139073791,82.56535933519234,83.97319032151144,81.419864825131,84.41274506345107,82.78500095946457,83.0109151995386
2025-07-02,85.21090288399007,82.80065837233364,81.23154096210381,81.77249095926824,79.86661517926359,81.99876483688459,83.21432489989884,82.82042774336753,82.56911307034136,82.47344018278801,81.22703931898886,82.01104836280945,80.63644118739904,83.66568821198378,81.41674597460297,81.96382869264666,82.55991788611733,82.0781839932115,86.52959275747348,83.04115477625133,84.65543106841807,81.74533226863997,84.39229656353328,83.19538749281355,82.65228004907513
2025-07-03,84.77806708324235,83.18131357500744,82.41066532475548,80.66981696394096,81.24042110554117,81.0397781050218,83.17966376367633,82.40464150986054,84.00419217710503,83.84861846709612,81.79068327200662,82.63043457214567,80.67431564650775,84.28791339146268,82.07300159654332,81.50607589517836,83.66319990176362,81.94345057987952,86.01312394023168,82.45209569028455,85.67598083976446,82.19293129950492,85.95636631116459,83.79153403970159,83.41671192588447
2025-07-04,84.3113376516528,81.83693101930469,82.64337917963282,80.64265601061086,84.06778108688854,80.58141965843913,82.41406984163059,82.04220550966136,82.43719371367794,83.0921672375382,83.08485221887717,81.21208005563776,80.41895563326378,83.8836661930736,82.36675949357797,81.3233675818261,82.65841446618391,81.82289380901969,85.40203667530868,82.88060703724408,84.18196678879508,81.6770622804538,84.73851316304297,83.78760280604557,81.58669285415304
2025-07-05,92.10643737435112,91.99563614024979,91.97010258786906,91.3405064755841,93.34431828020402,91.90516046851265,91.20961301767338,91.68494129175801,93.2313737468838,94.40818294521338,92.26084909568607,93.0119726450289,91.09991928959715,93.53923038222023,92.97434548398903,90.7256686361319,93.10921759471081,90.66884779202746,93.1413428944777,91.51324719359843,92.60053377983573,92.9312442523833,94.22261420388512,92.71102650399607,89.2629010696519
2025-07-06,92.1092446878052,91.03964956473048,91.28407811686114,91.50754299895831,91.804138923261,91.75594971692517,92.50251199562132,92.71685373997585,93.22358077205334,94.57777398627611,92.59323374121985,91.49211145947939,90.75458487744335,92.7859056964434,92.07197006511619,93.21426046290343,91.37788748230965,90.65793598440371,92.28056380409579,91.23831986246275,93.86127579239883,92.90165366084491,91.9545136159624,91.8160312690245,89.03251719919271
2025-07-07,83.68048013804435,83.63563056128365,81.09967527113483,80.6271925526376,79.90258249788783,83.14830386777685,81.73409374144897,82.23576532401451,82.90702437167184,83.59510728773311,80.73386221727566,81.99246377235174,80.54056041601677,84.02487561193489,81.66208589536805,81.7558291996888,81.18645265364442,82.70015983543601,81.62628693504949,81.76550084560908,83.82684877256357,81.73957106104325,82.95536232992015,80.76770861865612,80.71671855391813
2025-07-08,83.96821911033317,82.96992784489993,81.68728753999561,82.51357438045297,79.77130428523199,83.60915890241178,83.59531100851,81.59570438720658,81.8892373869866,83.45980569479678,80.74649388824747,81.67335672293663,80.6063611851459,82.9500617920546,79.22198521735521,81.5573800430725,82.95410164673123,83.57115009205455,82.32588558815169,81.56501837896938,84.27369599554763,82.40147078141915,82.95035494490376,79.98854249351479,81.64536899308219
2025-07-09,84.36434809880635,82.27409226128731,79.81384653108245,82.41926412028099,80.71315651476819,82.54966335953586,83.0062068048069,80.94017507920671,81.08877243101199,81.16530246912808,80.23351785665847,80.44314445876138,80.65245540930577,83.85596076976897,78.96876962049,80.75495467943784,81.756290891008,81.97069680227247,83.33463214164627,82.75133901834107,84.41855657560392,82.31401575707834,82.84917891849696,80.58750186932829,81.61412586232147
2025-07-10,83.80350965757128,82.52224865299759,79.94012403963602,81.64007870044117,81.39559596256618,81.23942042487124,83.0370540531655,80.1652525900843,82.34105735935705,82.23435328547112,79.55992441591529,81.08903972280501,80.87263768614439,83.65431827301691,79.84891876246729,81.15059413911203,82.3258717523146,82.41288531815907,83.04060011298864,82.65398348856331,85.10465825345352,82.30103769850929,84.11292133458011,81.79576860519,82.45014996379533
2025-07-11,83.30506422096096,81.1733252748574,79.33340085952122,81.8843710326225,83.31989368516065,80.1882119479175,82.26109908620954,80.24854567535161,80.76659882204007,81.39937974271685,79.80599571744628,80.41213722842183,80.78180249050874,82.98932061944933,80.82087137421821,81.72829719369568,80.95522545133764,82.52541363230968,83.3720015580826,83.2836738792765,83.77846367737001,81.47082882578682,82.79154517361133,82.56746339011222,80.84974121288332
2025-07-12,91.32501175634124,91.37737811077905,88.58913651602627,92.66345657467392,92.22749524548718,90.91641768365304,91.06235755274199,91.08177302100707,91.60459748180884,92.90834317212688,88.57051332046612,93.26964085846352,91.62503893804495,93.11629092781642,91.86688561676618,91.38422883665748,91.55108762026114,91.03952577364588,92.52458880339904,91.93153501291687,92.75131435559531,92.64977941697123,92.77809245834463,92.28313438085286,89.09476736771038
2025-07-13,91.63125499175055,90.42018248029834,88.82854037763532,92.61406241809368,91.27030437656435,90.45020583938694,92.44969057739652,93.57713783613883,91.73203701161678,93.59324924447871,89.30343462232176,92.5805553858651,91.49971240586873,93.27260752019096,90.93293056662505,93.56965219845713,90.29704917058169,90.20106070654522,93.01032026733057,91.56951869088041,94.46647462850164,92.80453333764487,91.5335936536475,92.17057678175019,89.48433868197613
2025-07-14,83.22099887711781,83.02519324223914,80.25419166198586,81.23827784439516,80.53044206178348,81.94938060466873,81.85747158304143,84.2673947074308,81.7808039265584,83.42535200496609,78.40309819431245,83.38106752798426,81.58286208084942,85.35261326699245,80.38329319821757,81.64397244062697,80.41594331177153,81.31297758952677,83.12936758447982,81.87460187834735,84.3210578162809,82.04526646466236,83.47872007891759,81.85410097685826,81.36083215875195
2025-07-15,83.10446000855818,82.5891547154315,82.46875209316522,82.53341404414022,81.23972331825632,82.85587334088139,83.90571232230988,84.19981717536757,81.39624267254013,84.2160876924412,79.42825327457537,82.89923344166111,81.93345177664833,84.7257206352989,78.1775223448046,81.30968199924881,82.03403611830845,81.63351291783515,83.86502534709197,81.2766478103081,84.04460292418482,83.19982070897478,83.71784681973767,81.60930822873028,81.89935416647144
